Date,Open,High,Low,Close,Volume
44413.51667,2729.825,2730.3,2729.41,2730.3,726
44413.51736,2730.505,2730.85,2729.46,2730.85,500
44413.51806,2731.33,2731.33,2730.725,2730.725,300
44413.51875,2730.9,2730.9,2730.26,2730.26,200
44413.51944,2729.68,2729.68,2729.68,2729.68,100
44413.52083,2730.79,2730.79,2730.79,2730.79,200
44413.52153,2731.8,2732.28,2731.8,2732.28,1079
44413.52292,2732.34,2732.34,2732.19,2732.34,549
44413.52361,2731.22,2731.22,2731.22,2731.22,100
44413.52431,2732.25,2732.25,2731.17,2731.27,300
44413.52569,2732.75,2733,2732.75,2733,427
44413.52639,2733,2733,2733,2733,100
44413.52778,2732.97,2732.97,2731.99,2731.99,200
44413.52986,2730.15,2730.15,2730.15,2730.15,100
44413.53056,2729.5,2729.5,2729.5,2729.5,300
44413.53125,2729.52,2730.07,2729.01,2730.02,800
44413.53194,2730.68,2730.68,2730.68,2730.68,100
44413.53403,2730.9,2730.9,2730.9,2730.9,100
44413.53472,2730.9,2730.9,2730.9,2730.9,100
44413.53542,2730.9,2731.1,2730.89,2731.1,500
44413.53611,2731.545,2731.545,2731.24,2731.51,300
44413.53681,2731.24,2731.24,2731.24,2731.24,100
44413.5375,2731.83,2731.83,2731.83,2731.83,362
44413.53819,2730.44,2730.44,2730.44,2730.44,121
44413.54028,2730.06,2730.06,2730.06,2730.06,100
44413.54097,2731.13,2731.13,2730.55,2730.55,500
44413.54306,2730.67,2730.67,2728.85,2729.5918,730
44413.54375,2727.95,2727.95,2727.95,2727.95,100
44413.54514,2730,2730,2729.71,2729.71,460
44413.54583,2729.72,2729.72,2729.57,2729.57,204
44413.54653,2728.19,2728.19,2728.19,2728.19,100
44413.54722,2729.03,2729.03,2729.03,2729.03,100
44413.54792,2730.095,2730.095,2730.09,2730.09,280
44413.54861,2729.59,2730.26,2729.59,2730.26,500
44413.55,2730.41,2730.41,2730.41,2730.41,100
44413.55208,2730.57,2730.68,2730.53,2730.53,400
44413.55278,2730.61,2730.77,2730.61,2730.77,300
44413.55417,2730.545,2731.38,2730.545,2731.38,500
44413.55486,2732.5,2732.5,2732.5,2732.5,100
44413.55556,2732.59,2732.59,2732.44,2732.44,300
44413.55694,2732.45,2732.45,2732.45,2732.45,100
44413.55833,2732.49,2732.7,2732.49,2732.7,200
44413.55903,2732.87,2733.09,2732.62,2733.09,800
44413.55972,2732.97,2733.7,2732.97,2733.7,200
44413.56042,2732.97,2732.97,2732.97,2732.97,100
44413.56111,2732.2,2732.2,2732.2,2732.2,100
44413.56181,2731.99,2732.06,2731.99,2732.06,200
44413.5625,2732.71,2733.54,2732.71,2733.21,600
44413.56319,2732.44,2732.44,2732.44,2732.44,100
44413.56389,2732.28,2732.93,2732.28,2732.93,350
44413.56458,2732.265,2732.265,2732.23,2732.23,300
44413.56528,2731.8,2731.8,2731.8,2731.8,100
44413.56597,2731.82,2731.82,2731.65,2731.67,500
44413.56806,2730.45,2730.45,2730.45,2730.45,100
44413.56875,2730.8,2730.8,2730.8,2730.8,300
44413.57014,2730,2730,2729.85,2729.85,400
44413.57083,2729.79,2729.79,2729.79,2729.79,100
44413.57153,2729.55,2729.55,2729.49,2729.49,200
44413.57292,2728.54,2729,2728.54,2729,1200
44413.57361,2729.57,2729.58,2729.55,2729.58,300
44413.575,2729.65,2729.65,2729.65,2729.65,100
44413.57569,2729.77,2729.77,2729.77,2729.77,400
44413.57639,2729.12,2729.48,2729.12,2729.48,300
44413.57778,2729.7,2729.7,2729.48,2729.48,200
44413.57847,2730.645,2730.65,2730.645,2730.65,400
44413.58056,2730.66,2731.15,2730.66,2731,784
44413.58194,2731.19,2731.19,2731.19,2731.19,100
44413.58264,2731.27,2731.27,2731.27,2731.27,228
44413.58333,2731.8,2731.8,2731.8,2731.8,100
44413.58403,2732.21,2732.21,2732.21,2732.21,100
